total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,year,debt_to_equity,debt_to_assets,interest_coverage,net_debt,net_debt_to_ebitda,current_ratio,quick_ratio,debt_to_equity_trend_1yr,net_debt_to_ebitda_trend_1yr,current_ratio_trend_1yr,is_deleveraging,debt_to_equity_yoy,net_debt_to_ebitda_yoy,interest_coverage_yoy,current_ratio_yoy,debt_to_equity_velocity_qoq,net_debt_velocity_qoq,interest_expense_velocity_qoq,debt_to_equity_trend_2yr,net_debt_to_ebitda_trend_2yr,debt_to_equity_cagr_3yr,debt_to_equity_acceleration_qoq,leverage_momentum_3q,is_leverage_increasing,is_liquidity_deteriorating,debt_growth_faster_than_equity,symbol,date,company,operating_cash_flow,free_cash_flow,net_income,revenue,capital_expenditures,gross_profit,eps,cost_of_revenue,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,roa,roic,roa_yoy,roa_trend_2yr,roic_yoy,asset_turnover,asset_turnover_yoy,equity_multiplier,fcf_to_debt,ebitda_to_interest,year_x,year_y
112377000000,73733000000,359241000000,33539000000,0,32427000000,35931000000,147957000000,165631000000,5718000000,2025,1.5241072518411023,0.3128178576498785,0.0,78838000000,2.194149898416409,0.8932929222186667,0.858770399261008,-0.5664809834530156,-0.5477121408427132,0.025980345684583517,0,-27.096726839339514,-19.975919028760114,,2.995499706507787,-0.02075071565092257,13409000000.0,0.0,-0.47006775539991086,-0.8712923095240859,-16.463215951620114,-0.09567036348308755,1.5129678463309955,0,0,0,AAPL,2025-09-27,Apple,29728000000,26486000000,27466000000,102466000000,-3242000000,48341000000,1.85,54125000000,47.177600374758455,26.804988971951673,31.646594968086976,0.01805476938691859,52.822399625241545,7.6455638415437,13.067675030895707,89.36467772031891,1.134756457183138,3.636394602544568,0.2852291358725758,9.662835785076073,4.8721874872852045,0.23568879752974364,0.0,2025,2025
101698000000,65830000000,331495000000,36269000000,0,28202000000,31032000000,122491000000,141120000000,5925000000,2025,1.5448579674920249,0.30678592437291663,0.0,65429000000,2.108436452693993,0.8679917800453515,0.8260062358276644,0.026239510935090138,-0.5771532217971775,-0.08498791970545383,0,1.7278540782772467,-21.490744743294744,,-8.918124880065893,0.07491964783216498,-4595000000.0,0.0,-0.26819575384719263,-0.9960549100699225,-9.144371186730115,0.05497983022449371,1.488264929734691,1,0,1,AAPL,2025-06-28,Apple,27867000000,24405000000,23434000000,94036000000,-3462000000,43718000000,1.57,50318000000,46.490705687183635,24.920243311072355,29.99064188183249,0.01669573354885363,53.509294312816365,7.069186563899908,12.625650637505373,9.29816742017795,1.135232803430947,11.563101657123841,0.283672453581502,9.667148159843597,5.035622056813003,0.2399752207516372,0.0,2025,2025
98186000000,66796000000,331233000000,28162000000,0,29589000000,32250000000,118674000000,144571000000,6269000000,2025,1.4699383196598599,0.2964257788324231,0.0,70024000000,2.171286821705426,0.8208700223419635,0.7775072455748386,0.06025559598948216,-0.1678269211368435,-0.2162316235691023,0,4.274408345772662,-7.174808050715653,,-20.84960759840938,0.019939817607671273,3524000000.0,0.0,-0.29355149661479496,-0.5493692521028772,-6.183326677539869,0.6605295508496005,1.6701750190020554,1,1,1,AAPL,2025-03-29,Apple,23952000000,20881000000,24780000000,95359000000,-3071000000,44867000000,1.65,50492000000,47.050619238876244,25.986010759341017,31.029058610094484,0.017303033798592687,52.949380761123756,7.481138654663032,13.45101283776412,6.79550154884534,0.2075355718113947,14.925967942022478,0.2878910011985521,7.035128982407923,4.958874782921133,0.21266779377915385,0.0,2025,2025
96799000000,66758000000,344085000000,30299000000,0,42832000000,45912000000,133240000000,144365000000,6911000000,2024,1.4499985020521886,0.28132292892744526,0.0,66500000000,1.448423070221293,0.9229383853427077,0.8750666712845911,-0.008031187556448272,-0.1082276319836537,-0.14960608257246932,1,-0.5508246926442251,-6.952595841209119,,-13.948706748101102,-0.6405897332419292,-22616000000.0,0.0,-0.5086807864700318,-0.8780692754069819,-5.296477722038051,-1.2125595119791124,1.6864017313010802,0,0,0,AAPL,2024-12-28,Apple,29935000000,26995000000,36330000000,124300000000,-2940000000,58275000000,2.41,66025000000,46.882542236524536,29.227674979887368,34.458567980691875,0.01938857602574417,53.117457763475464,10.55843759536161,19.640859150021093,10.052939853952836,1.907173128762043,18.14450534052765,0.361247947454844,6.800089397074394,5.154213727193745,0.2788768479013213,0.0,2024,2024
119059000000,56950000000,364980000000,29943000000,0,29591000000,32502000000,152987000000,176392000000,7286000000,2024,2.090588235294118,0.32620691544742175,0.0,89116000000,2.7418620392591224,0.8673125765340832,0.8260068483831466,0.0964132280531047,-0.3235801686813726,-0.12069909522521427,0,4.834742572894579,-10.555741936455188,-100.0,-12.21636329561695,0.5719697787371831,13377000000.0,0.0,-0.5238734003231857,-1.0972151768684304,-1.1426883760770057,0.46303404585062613,1.6729631385071435,1,1,1,AAPL,2024-09-28,Apple,26811000000,23903000000,14736000000,94930000000,-2908000000,43879000000,0.97,51051000000,46.22247972190035,15.523016959865163,31.171389444854103,0.01021805540924892,53.77752027809966,4.037481505835936,12.609156349959378,-37.988005672932914,-1.8365670547797892,15.997942179294311,0.26009644364074747,2.466629855623226,6.408779631255487,0.20076600676975281,0.0,2024,2024
101304000000,66708000000,331612000000,25565000000,0,25352000000,28202000000,125435000000,131624000000,6165000000,2024,1.5186184565569347,0.3054895480260063,0.0,75739000000,2.6855896744911707,0.9529796997508053,0.9061417370692275,-0.29443526478228277,-0.418901688272745,-0.02858284276177836,1,-16.239742999164818,-13.493408076349056,-100.0,-2.911973666865142,0.108935732886557,3844000000.0,0.0,-0.5412194287236682,-0.7814656094501604,-7.1098248370314305,0.15728269882481616,1.4621102899453164,1,1,0,AAPL,2024-06-29,Apple,28858000000,26707000000,21448000000,85777000000,-2151000000,39678000000,1.4,46099000000,46.2571551814589,25.004371801298714,29.555708406682445,0.016321391515208037,53.7428448185411,6.467799717742421,11.317048782229842,8.996463046777592,0.6868066429213489,11.247406396045934,0.25866675512345755,5.949108528494906,4.97109791929004,0.26363223564716104,0.0,2024,2024
104590000000,74194000000,337411000000,32695000000,0,27900000000,30736000000,128416000000,123822000000,6232000000,2024,1.4096827236703777,0.30997803865315593,0.0,71895000000,2.3391137428422697,1.0371016459110658,0.9867713330425933,-0.3538070926042771,-0.38154233096603374,0.0967477004603059,1,-20.062894003646083,-14.023908962221777,-100.0,10.288434575975502,-0.04834696593825916,4615000000.0,0.0,-0.3704772193554833,-0.3981877735279751,-7.103709514648305,0.4877983516941171,1.6206291401733424,0,1,0,AAPL,2024-03-30,Apple,22690000000,20694000000,23636000000,90753000000,-1996000000,42271000000,1.53,48482000000,46.578074554009234,26.044318094167686,30.742785362467355,0.016858946811675646,53.42192544599077,7.005106531796533,11.704067478074101,-3.6913830462940167,-0.12711766130109403,-5.339699935907771,0.26896870582168336,-5.794587154951348,4.54768579669515,0.19785830385314085,0.0,2024,2024
108040000000,74100000000,353514000000,40760000000,0,40373000000,43221000000,143692000000,133973000000,6511000000,2023,1.4580296896086369,0.30561731642876944,0.0,67280000000,1.5566507022049467,1.072544467915177,1.0239451232711068,-0.5006495989135835,-0.7698416434233282,0.13452456785253408,1,-25.560570423518,-33.090228939284586,-100.0,14.341334106403302,-0.5361453176323763,-26685000000.0,-1002000000.0,-0.2491103871305056,-0.3630257631114182,-4.837535098739587,-0.7172666035341719,1.7550861393962893,0,0,0,AAPL,2023-12-30,Apple,39895000000,37503000000,33916000000,119575000000,-2392000000,54855000000,2.19,64720000000,45.87497386577462,28.36378841731131,33.7637466025507,0.01831486514739703,54.125026134225386,9.593962332467738,16.624437246074447,10.896648339762338,0.5092777517719718,3.294671778076297,0.33824685868169296,0.11274348916896493,4.770769230769231,0.34712143650499816,0.0,2023,2023
123930000000,62146000000,352583000000,29965000000,1002000000,26969000000,30653000000,143566000000,145308000000,6331000000,2023,1.9941750072410132,0.3514917054991307,26.915169660678643,93965000000,3.065442207940495,0.9880116717592975,0.9444421504665951,-0.6202866283762904,-0.7736350081870578,0.10865564313257492,0,-23.725214396953042,-20.15158759863177,-10.585501287935905,12.356274318407845,0.18112128590179566,13093000000.0,4000000.0,-0.16974954498596406,-0.7095773022605529,,0.131557380837233,1.8569061816182952,1,0,0,AAPL,2023-09-30,Apple,21598000000,19435000000,22956000000,89498000000,-2163000000,40427000000,1.47,49071000000,45.17084180652082,25.649735189613175,30.133634271156893,0.016424948043531697,54.82915819347919,6.510807384360562,10.870155205399943,10.840203603595855,0.6558549909269056,6.632959276902617,0.2538352671569531,-0.6704017194872902,5.673462491552152,0.15682239974178971,30.59181636726547,2023,2023
109280000000,60274000000,335038000000,28408000000,998000000,22998000000,26050000000,122659000000,124963000000,7351000000,2023,1.8130537213392175,0.32617195661387666,23.044088176352705,80872000000,3.1044913627639157,0.9815625425125837,0.9227371301905364,-0.24678416394138547,-0.3625639211774154,0.11693325081993011,1,-11.980756626765665,-10.457402362654411,-28.199430582433727,13.524090837937507,0.04956390506456265,-4056000000.0,68000000.0,-0.08164136266824973,-0.04418444287736767,,0.2447533773121282,1.8450742753786977,1,0,0,AAPL,2023-07-01,Apple,26380000000,24287000000,19881000000,81797000000,-2093000000,36413000000,1.27,45384000000,44.5163025538834,24.305292370135824,28.115945572576013,0.015526241793708817,55.48369744611661,5.933953760468961,10.172865281857108,2.6459240422567643,-0.6583334090677839,4.507719499834195,0.24414245548266167,-1.0266456190184736,5.558582473371603,0.22224560761346998,26.102204408817634,2023,2023
