operating_cash_flow,capital_expenditures,free_cash_flow,net_income,revenue,working_capital_change,dividend_payout,share_buybacks,year,fcf_to_net_income,fcf_margin,total_capital_return,cash_conversion_cycle,fcf_margin_trend_1yr,fcf_trend_4q,fcf_margin_velocity_qoq,fcf_velocity_qoq,ocf_velocity_qoq,fcf_margin_acceleration,symbol,date,company,gross_profit,eps,cost_of_revenue,total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,ocf_to_revenue,ocf_to_revenue_yoy,fcf_to_revenue,capex_intensity,capex_intensity_trend,dio,working_capital_to_revenue,year_x,year_y
26000000,-447000000,-421000000,-1173000000,1558000000,877000000,0,0.0,2025,0.3589087809036658,-27.02182284980745,0.0,301.5115532734274,104.90037394653125,0.0,3.523073543131922,5.778894472361817,-59.375,-8.35138490263839,RIVN,2025-09-30,Rivian,-49000000,-0.96,1607000000,4967000000,5066000000.0,15217000000.0,4441000000.0,69000000,-983000000,-900000000,9275000000.0,3425000000.0,1638000000.0,-3.1450577663671373,-75.28883183568678,-63.093709884467266,-0.6161745827984595,103.14505776636712,1.668806161745828,-101.66499610201582,-27.02182284980745,28.690629011553277,-3.0027348328403143,372.0410703173616,3.754813863928113,2025,2025
64000000,-462000000,-398000000,-1117000000,1303000000,774000000,0,0.0,2025,0.3563115487914055,-30.544896392939368,0.0,523.2693783576362,59.00605352070485,1.0,11.874458445770312,-24.334600760456272,-134.04255319148936,103.65944188886291,RIVN,2025-06-30,Rivian,-206000000,-0.97,1509000000,6335000000,6068000000.0,15597000000.0,4812000000.0,69000000,-1114000000,-690000000,10120000000.0,2943000000.0,2103000000.0,-15.809669992325404,-85.72524942440522,-85.49501151189563,-0.7444359171143515,115.8096699923254,4.911742133537989,-107.5434978655663,-30.544896392939368,35.456638526477356,11.017951134422088,508.6779324055666,5.508058326937836,2025,2025
-188000000,-338000000,-526000000,-545000000,1240000000,46000000,0,0.0,2025,0.9651376146788992,-42.41935483870968,0.0,673.483870967742,84.07566177258599,1.0,-91.7849834430926,-161.4485981308411,-115.89180050718512,-273.0728088438142,RIVN,2025-03-31,Rivian,206000000,-0.48,1034000000,5999000000,6222000000.0,15505000000.0,4693000000.0,72000000,-655000000,-267000000,10394000000.0,2788000000.0,2589000000.0,16.612903225806452,-43.95161290322581,-52.82258064516129,-0.3870967741935484,83.38709677419355,-15.161290322580644,-85.6152927120669,-42.41935483870968,27.258064516129032,6.1617190011788665,913.911992263056,6.133870967741935,2025,2025
1183000000,-327000000,856000000,-743000000,1734000000,1543000000,0,0.0,2024,-1.152086137281292,49.36562860438293,0.0,461.4071510957325,156.20973506826124,1.0,181.2878254007216,-174.24111014744145,-235.04566210045664,223.65907228341607,RIVN,2024-12-31,Rivian,170000000,-0.7,1564000000,5737000000,6558000000.0,15410000000.0,5294000000.0,81000000,-661000000,-441000000,10583000000.0,2251000000.0,2248000000.0,9.803921568627452,-42.84890426758939,-38.119953863898495,-0.4036908881199538,90.19607843137256,68.2237600922722,-181.04267797772172,49.36562860438293,18.85813148788927,-3.80346547028563,524.6291560102302,4.805074971164936,2024,2024
-876000000,-277000000,-1153000000,-1100000000,874000000,299000000,0,0.0,2024,1.048181818181818,-131.92219679633868,0.0,952.1739130434784,-52.11666201698192,1.0,-42.371246882694464,11.186113789778208,16.180371352785137,-79.31531358034592,RIVN,2024-09-30,Rivian,-392000000,-1.08,1266000000,6258000000,5899000000.0,14262000000.0,5396000000.0,87000000,-1169000000,-596000000,9837000000.0,1933000000.0,2680000000.0,-44.8512585812357,-125.85812356979405,-133.75286041189932,-1.2356979405034323,144.8512585812357,-100.2288329519451,52.80039869640887,-131.92219679633868,31.69336384439359,17.48244387431132,772.6698262243286,9.043478260869565,2024,2024
-754000000,-283000000,-1037000000,-1457000000,1158000000,240000000,0,0.0,2024,0.7117364447494853,-89.55094991364422,0.0,650.2547495682211,54.606052762537786,1.0,36.94406669765145,-31.910702560735395,-40.58313632781718,56.5949768450688,RIVN,2024-06-30,Rivian,-451000000,-1.46,1609000000,6299000000,6818000000.0,15354000000.0,5763000000.0,75000000,-1375000000,-1265000000,10957000000.0,2086000000.0,2583000000.0,-38.946459412780655,-125.82037996545768,-118.73920552677028,-1.2607944732297065,138.94645941278063,-65.11226252158895,-46.36969413174048,-89.55094991364422,24.438687392055268,1.691140558870611,585.9509011808577,7.660621761658031,2024,2024
-1269000000,-254000000,-1523000000,-1446000000,1204000000,-539000000,0,0.0,2024,1.053250345781466,-126.49501661129568,0.0,656.9393687707641,146.4248018455878,1.0,-19.65091014741735,8.398576512455524,14.634146341463406,7.387661537104208,RIVN,2024-03-31,Rivian,-527000000,-1.48,1731000000,5142000000,8069000000.0,15734000000.0,5979000000.0,75000000,-1484000000,-1090000000,11314000000.0,2401000000.0,2797000000.0,-43.77076411960133,-120.09966777408638,-123.25581395348836,-1.2292358803986712,143.77076411960132,-105.39867109634552,-54.195580805598695,-126.49501661129568,21.09634551495017,-21.717572790647417,589.7775852108608,7.402823920265781,2024,2024
-1107000000,-298000000,-1405000000,-1521000000,1315000000,-133000000,0,0.0,2023,0.9237343852728468,-106.84410646387832,0.0,499.61977186311793,155.5993324501488,1.0,-27.038571684521557,31.677600749765688,26.22576966932726,-91.3900395813468,RIVN,2023-12-31,Rivian,-606000000,-1.58,1921000000,5116000000,9141000000.0,16778000000.0,7857000000.0,73000000,-1581000000,-1178000000,12313000000.0,2487000000.0,2620000000.0,-46.08365019011407,-115.66539923954372,-120.22813688212928,-1.2015209125475286,146.08365019011407,-84.18250950570342,-61.40179543410693,-106.84410646387832,22.661596958174904,-21.682294444540027,497.8136387298282,7.4722433460076045,2023,2023
-877000000,-190000000,-1067000000,-1367000000,1337000000,59000000,0,0.0,2023,0.7805413313825896,-79.80553477935676,0.0,445.8077786088257,231.0153607430313,1.0,64.35146789682524,-33.972772277227726,-35.56208670095518,-64.41134788387625,RIVN,2023-09-30,Rivian,-477000000,-1.44,1814000000,3413000000,10552000000.0,16456000000.0,7941000000.0,55000000,-1440000000,-1056000000,12086000000.0,2624000000.0,2530000000.0,-35.67688855646971,-102.24382946896036,-107.70381451009725,-1.0770381451009725,135.67688855646972,-65.5946148092745,-74.29918601040121,-79.80553477935676,14.210919970082273,-41.38609495529086,509.0683572216097,7.077038145100972,2023,2023
-1361000000,-255000000,-1616000000,-1195000000,1121000000,-566000000,0,0.0,2023,1.3523012552301257,-144.157002676182,0.0,487.1008028545941,285.2386017194224,1.0,128.7628157807015,-10.421286031042133,-10.519395134779751,139.23919532355785,RIVN,2023-06-30,Rivian,-412000000,-1.27,1533000000,3347000000,11714000000.0,17227000000.0,9260000000.0,54000000,-1285000000,-918000000,12861000000.0,2274000000.0,2161000000.0,-36.7528991971454,-106.60124888492416,-114.62979482604818,-1.1329170383586085,136.7528991971454,-121.40945584299732,-63.29481567537291,-144.157002676182,22.747546833184657,-75.87882679318898,514.5238095238095,9.444246208742197,2023,2023
