total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,year,debt_to_equity,debt_to_assets,interest_coverage,net_debt,net_debt_to_ebitda,current_ratio,quick_ratio,debt_to_equity_trend_1yr,net_debt_to_ebitda_trend_1yr,current_ratio_trend_1yr,is_deleveraging,debt_to_equity_yoy,net_debt_to_ebitda_yoy,interest_coverage_yoy,current_ratio_yoy,debt_to_equity_velocity_qoq,net_debt_velocity_qoq,interest_expense_velocity_qoq,debt_to_equity_trend_2yr,net_debt_to_ebitda_trend_2yr,debt_to_equity_cagr_3yr,debt_to_equity_acceleration_qoq,leverage_momentum_3q,is_leverage_increasing,is_liquidity_deteriorating,debt_growth_faster_than_equity,symbol,date,company,operating_cash_flow,free_cash_flow,net_income,revenue,capital_expenditures,gross_profit,eps,cost_of_revenue,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,roa,roic,roa_yoy,roa_trend_2yr,roic_yoy,asset_turnover,asset_turnover_yoy,equity_multiplier,fcf_to_debt,ebitda_to_interest,year_x,year_y
3308000000,12742000000.0,18191000000.0,11244000000.0,38000000,-1433000000,-1122000000,13350000000.0,2269000000.0,1823000000.0,2023,0.2596138753727829,0.1818481666758287,-37.71052631578947,-7936000000.0,7.073083778966132,5.883649184662847,5.080211546936977,0.1714977746060797,-3.128567976023544,-5.301390185415894,0,194.6270580675585,-30.66726890077723,-47.458418052731574,-47.39715266088127,0.1283000120493536,1820000000.0,5000000.0,0.2596138753727829,7.073083778966132,0.0,0.11180651776811,0.1685827025794659,1,0,1,RIVN,2023-03-31,Rivian,-1521000000,-1804000000,-1349000000,661000000,-283000000,-535000000,-1.45,1196000000,-80.93797276853253,-204.0847201210287,-216.7927382753404,-2.193645990922844,180.93797276853252,-7.41575504370293,-6.696261682242991,-0.8579189166721402,-7.41575504370293,12.347919243813354,0.0363366499917541,714.5911946046194,1.427640872704442,-0.5453446191051995,-29.526315789473685,2023,2023
1812000000,13799000000.0,17876000000.0,11568000000.0,33000000,-1795000000,-1491000000,13130000000.0,2424000000.0,1348000000.0,2022,0.1313138633234292,0.1013649586037144,-54.39393939393939,-9756000000.0,6.543259557344064,5.416666666666667,4.8605610561056105,0.0489627308031873,-0.5616415604547322,-8.71813912160447,0,59.45605033561905,-7.904987714012512,-51.23607715294758,-61.67852075363256,0.0164934942812436,1755000000.0,9000000.0,0.2613716667916373,-1.7133776107975285,0.0,-0.000212101225253,0.1147496686337679,1,1,1,RIVN,2022-12-31,Rivian,-1446000000,-1740000000,-1723000000,663000000,-294000000,-1000000000,-1.87,1663000000,-150.82956259426848,-259.8793363499246,-270.73906485671193,-2.8205128205128207,250.82956259426848,-9.638621615573957,-8.623726859265902,-12.68450617732395,-1.9680436060128947,-1.0368188021977032,0.0370888341910942,1431.2193878819523,1.2954561924777157,-0.9602649006622516,-45.18181818181818,2022,2022
1761000000,15337000000.0,19023000000.0,13272000000.0,24000000,-1774000000,-1525000000,14424000000.0,2109000000.0,949000000.0,2022,0.1148203690421855,0.0925721495032329,-73.91666666666667,-11511000000.0,7.548196721311475,6.839260312944523,6.389284020862968,0.9994890687926709,5.887165444895583,1.7341982308050774,0,-112.9789116620233,354.4283318733575,-90.47465635738833,33.97016927320704,0.0167055955064966,1757000000.0,0.0,0.0,0.0,0.0,0.0067069227375109,0.1003504144481925,1,1,1,RIVN,2022-09-30,Rivian,-1368000000,-1666000000,-1724000000,536000000,-298000000,-917000000,-1.88,1453000000,-171.0820895522388,-321.6417910447761,-330.97014925373134,-3.507462686567164,271.0820895522388,-9.062713557272776,-7.781611884430928,-37.61207406802001,0.0,-105.56211433663792,0.0281764180202912,23816.14361562319,1.2403338332137968,-0.946053378762067,-63.541666666666664,2022,2022
1655000000,16868000000.0,20171000000.0,14923000000.0,24000000,-1708000000,-1524000000,15732000000.0,1753000000.0,655000000.0,2022,0.0981147735356888,0.0820484854494075,-71.16666666666667,-13268000000.0,8.706036745406823,8.97432972047918,8.600684540787222,0.1781147735356889,2.4909829819659635,4.2624860086354674,0,-222.64346691961111,40.079829986649585,-87.72988505747125,90.46322988008416,0.0099986727689857,1555000000.0,2000000.0,0.0,0.0,0.0,0.0042337045225244,0.0895273356075446,1,1,1,RIVN,2022-06-30,Rivian,-1204000000,-1563000000,-1712000000,364000000,-359000000,-704000000,-1.89,1068000000,-193.4065934065934,-470.3296703296704,-469.2307692307692,-5.1923076923076925,293.4065934065934,-8.48743245253086,-6.9157263942126,-5.013924052796859,0.0,-134.7376141870219,0.0180457091864558,0.0,1.195814560113825,-0.9444108761329304,-63.5,2022,2022
1609000000,18260000000.0,21297000000.0,16432000000.0,22000000,-1579000000,-1453000000,17046000000.0,1524000000.0,494000000.0,2022,0.0881161007667031,0.0755505470254026,-71.77272727272727,-14823000000.0,10.201651754989676,11.18503937007874,10.860892388451443,0.0881161007667031,10.201651754989676,11.18503937007874,0,0.0,0.0,-12.472283813747232,0.0,0.0057649682464613,1703000000.0,0.0,0.0,0.0,0.0,-0.9612548640242656,-0.2380671554878467,1,1,1,RIVN,2022-03-31,Rivian,-1034000000,-1452000000,-1593000000,95000000,-418000000,-502000000,-1.77,597000000,-528.421052631579,-1676.8421052631577,-1662.1052631578948,-18.63157894736842,628.421052631579,-7.479926750246515,-5.960289898837385,0.0,0.0,0.0,0.0044607221674414,0.0,1.1663198247535598,-0.9024238657551276,-66.04545454545455,2022,2022
1607000000,19514000000.0,22294000000.0,18133000000.0,22000000,-2454000000,-2326000000,18559000000.0,1313000000.0,274000000.0,2021,0.0823511325202418,0.0720821745761191,-111.54545454545456,-16526000000.0,7.104901117798796,14.134805788271136,13.926123381568926,0.2124089359884499,-1.1517360503427962,9.19863557550518,1,-163.31887078223042,-13.949214757635154,-36.80144218387844,186.3516689865273,0.967019832270727,-14561000000.0,21000000.0,0.0,0.0,0.0,1.771688532021212,-0.2941058557434144,1,0,1,RIVN,2021-12-31,Rivian,-1086000000,-1541000000,-2461000000,54000000,-455000000,-383000000,-2.73,437000000,-709.2592592592592,-4557.407407407408,-4544.444444444444,-50.55555555555556,809.2592592592594,-11.03884453216112,-8.714076038066379,43.91150860341495,0.0,-139.6288859294879,0.0024221763703238,0.0,1.1424618222814389,-0.9589296826384568,-105.72727272727272,2021,2021
3191000000,-3607000000.0,8488000000.0,5156000000.0,1000000,-776000000,-1183000000,5345000000.0,1047000000.0,126000000.0,2021,-0.8846686997504851,0.375942507068803,-776.0,-1965000000.0,1.661031276415892,5.105062082139446,4.984718242597899,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.8046686997504852,1503000000.0,0.0,0.0,0.0,0.0,-0.7246686997504852,-0.3215562332501617,0,0,0,RIVN,2021-09-30,Rivian,-679000000,-1144000000,-1233000000,1000000,-465000000,-82000000,-1.45,83000000,-8200.0,-123300.0,-77600.0,-1450.0,8300.0,-14.526390197926483,139.90384615384613,0.0,0.0,0.0,0.0001178133836003,0.0,-2.3532021070141393,-0.3585083046067063,-1183.0,2021,2021
190000000,-2375000000.0,6491000000.0,3658000000.0,1000000,-580000000,-558000000,3859000000.0,819000000.0,0.0,2021,-0.08,0.0292712987213064,-580.0,-3468000000.0,6.21505376344086,4.711843711843712,4.711843711843712,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.08,0.0,-4000000.0,0.0,0.0,0.0,-0.210057803468208,-0.070019267822736,0,0,0,RIVN,2021-06-30,Rivian,-489000000,-920000000,-580000000,0,-431000000,-21000000,-0.8,21000000,0.0,0.0,0.0,0.0,0.0,-8.935449083346171,19.908466819221967,0.0,0.0,0.0,0.0,0.0,-2.733052631578947,-4.842105263157895,-558.0,2021,2021
0,0.0,0.0,0.0,5000000,-410000000,-395000000,0.0,0.0,0.0,2021,0.0,0.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.130057803468208,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,1,1,0,RIVN,2021-03-31,Rivian,-362000000,-802000000,-414000000,0,-440000000,-14000000,-0.57,14000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,2021,2021
180000000,-1384000000.0,4602000000.0,2979000000.0,2000000,-353000000,-339000000,3016000000.0,611000000.0,0.0,2020,-0.130057803468208,0.0391134289439374,-176.5,-2799000000.0,8.256637168141593,4.9361702127659575,4.9361702127659575,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,RIVN,2020-12-31,Rivian,-268000000,-577000000,-353000000,0,-309000000,-12000000,-0.39,12000000,0.0,0.0,0.0,0.0,0.0,-7.67057800956106,21.989202657807308,0.0,0.0,0.0,0.0,0.0,-3.32514450867052,-3.2055555555555557,-169.5,2020,2020
