revenue,year,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,company,operating_cash_flow,free_cash_flow,capital_expenditures,total_debt,total_equity,total_assets,cash,interest_expense,ebitda,current_assets,current_liabilities,inventory,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,year_x,year_y
102346000000,2025,15.94915484660353,6.137221553905503,33.44894579687847,0,1,-1.7996389246280202,-1.9171931996578166,0.6686671499881047,0.2009298363872012,1.3840875954143914,0.6993052974641928,1.3840875954143914,0.49475358367414385,50,2.159062566506286,6.137221553905503,0.406616644074262,1,0,-1.7996389246280202,-1.9171931996578166,-0.428091936682236,0,0,0.8565127541048767,0,34979000000,60977000000,41369000000,31228000000,2.89,59.579270318331936,34.177202821800556,40.420729681668064,0.02823754714400172,32.994943158054824,17.729852878711828,35.046728971962615,0.9011536735682597,4.3804474857784435,1,GOOGL,2025-09-30,Google,48414000000,24461000000,-23953000000,33713000000,386867000000,536469000000,23090000000,143000000,49741000000,173947000000,99550000000,0,30.512184159615423,2.9065622484950495,2.683047211002119,8.504716414957691,0.0904160861484696,0.18784234680913164,0.595094357736888,2025,2025
96428000000,2025,13.790092280097245,6.864374847618415,29.25312315693529,0,1,0.06644044487423884,-1.4891012629755807,-0.08399728109881988,0.21695601070703488,0.9840757554263017,0.18800539083557952,0.9840757554263017,0.8089523191696399,50,1.752445922432024,6.864374847618415,1.4851622110418496,1,0,0.06644044487423884,-1.4891012629755807,-3.301929365368281,0,0,0.20100858485301387,0,28196000000,57389000000,39039000000,31271000000,2.33,59.514871199236744,29.240469573153028,40.48512880076326,0.02416310615174016,19.37846648884374,16.561389255610838,21.98952879581153,1.4149915645809585,1.3688120715599545,1,GOOGL,2025-06-30,Google,27747000000,5301000000,-22446000000,41668000000,362916000000,502053000000,21036000000,261000000,39192000000,166216000000,87310000000,0,32.42937735927324,2.2954191591316544,3.1574884525122116,4.619805801773477,0.07769290965402463,0.18492223481619674,1.0169403306295963,2025,2025
90234000000,2025,12.03764635766522,-6.4632161627051214,29.29915313740381,0,1,2.291564953094749,1.8128281023927002,1.923782156434223,0.35319709588818765,1.046612623045744,0.5487261146496816,1.046612623045744,0.47571230982019364,50,0.26728371139017426,-6.4632161627051214,3.5895631576137816,1,0,2.291564953094749,1.8128281023927002,2.0190006667800233,1,1,-3.3692345800452337,0,34540000000,53873000000,36361000000,30606000000,2.84,59.70365937451515,38.27825431655473,40.29634062548485,0.031473723873484495,45.972445270898476,15.046874666324994,48.69109947643979,1.5616412218189382,8.8986990700282,1,GOOGL,2025-03-31,Google,36150000000,18953000000,-17197000000,23564000000,345267000000,475374000000,23264000000,34000000,46310000000,162052000000,91654000000,0,33.91847862224882,3.5685625799832152,8.963974201654729,16.71120028070278,0.1000385209128008,0.21213886779994043,1.6743692433933477,2025,2025
96469000000,2024,11.770362646275046,9.291022794217607,26.852777193351574,0,0,4.6499675167278625,-0.20617256438732312,0.8626957931666022,0.3209766097007216,1.4739599035272837,0.9359737714802533,1.4739599035272837,0.36499373609797253,50,-3.3222794462236074,9.291022794217607,-4.8258378434780305,0,0,4.6499675167278625,-0.20617256438732312,-0.15505873423176553,0,1,-1.7237463375246556,0,26536000000,55856000000,40613000000,30972000000,2.17,57.90046543449191,27.507282132083883,42.09953456550809,0.022494272771563923,28.27379513704258,14.61167538729866,30.722891566265066,1.4353976555555192,3.539028163829915,1,GOOGL,2024-12-31,Google,39113000000,24837000000,-14276000000,25461000000,325084000000,450256000000,23466000000,53000000,36501000000,163711000000,89122000000,0,32.10565051985612,4.373745468154858,8.22599556509071,9.592281080116706,0.08162813303638444,0.18437552477471258,2.608253419322482,2024,2024
88268000000,2024,15.092642092498654,4.1608647423945655,27.754298616337646,0,1,4.482686135630139,-0.051113830155557594,1.1661860238298756,0.4226912393871681,1.1671799551347857,0.6705828675715753,1.1671799551347857,0.4254674571633331,50,1.503558397254423,4.1608647423945655,3.3213556397206467,1,0,4.482686135630139,-0.051113830155557594,-0.7871370754004872,0,1,4.091368428398612,1,26301000000,51794000000,36474000000,28521000000,2.14,58.678116644763676,29.796755336022112,41.32188335523633,0.024244346762133502,33.582203260703935,19.16528621387814,36.30573248407642,2.00540857492679,4.124268929179248,1,GOOGL,2024-09-30,Google,30698000000,17637000000,-13061000000,26922000000,314119000000,430266000000,19959000000,54000000,35745000000,157541000000,80803000000,0,32.31182308424344,3.7745098596076545,7.5115567726588885,9.664178481972442,0.08372941464858857,0.21777776903091642,2.2283464657129093,2024,2024
84742000000,2024,13.58908369524423,5.218589751548941,21.607232546459066,0,0,3.0910480076379727,0.7360232452449296,0.9775185218989177,0.42038198442472463,1.1279054998094755,0.5696261484398154,1.1279054998094755,0.49496996996996995,50,-1.8177972424662237,5.218589751548941,-3.730569196376976,0,0,3.0910480076379727,0.7360232452449296,-3.435207420780884,0,1,6.530175752358391,1,23619000000,49235000000,35507000000,27425000000,1.91,58.099879634655785,27.871657501593074,41.90012036534422,0.022539000731632484,28.587761324041814,15.336862818590703,31.72413793103448,0.8804275945506959,3.250993730213523,1,GOOGL,2024-06-30,Google,26640000000,13454000000,-13186000000,27801000000,300753000000,414770000000,27225000000,67000000,31326000000,161995000000,77913000000,0,32.362936914399,1.2999944369805334,4.447316623088099,4.9083224940591705,0.07853288246501282,0.21891056451210883,1.8826762163054684,2024,2024
80539000000,2024,15.406880937710454,-6.686363109720772,18.420549616973723,0,1,6.67240924855998,4.171230666025814,2.3110602987484388,0.3399308053477337,1.2191699771785987,0.7115205815231173,1.2191699771785987,0.4163893510815308,50,1.9127719539107524,-6.686363109720772,-0.5800633657889076,0,1,6.67240924855998,4.171230666025814,4.54468461151086,1,1,12.79553865484444,1,23662000000,46827000000,33712000000,25472000000,1.91,58.14201815269621,29.37955524652653,41.85798184730379,0.023715218713914996,57.212145372400514,19.532865347798346,61.86440677966103,2.006921358164277,7.812501210674579,1,GOOGL,2024-03-31,Google,28848000000,16836000000,-12012000000,28059000000,292844000000,407350000000,24493000000,94000000,31822000000,165471000000,76997000000,0,31.62691366915407,1.6629191834118302,2.0816930430788787,5.212876326939991,0.08080069934845857,0.20311636763927293,3.002860508481674,2024,2024
86310000000,2023,13.494108983799702,12.539605961430645,14.583471622967137,0,1,3.576028048362847,-0.3734539454850463,1.9812343822314773,0.18021816673617075,0.914342340600377,0.38168898341953883,0.914342340600377,0.5825535289452816,50,2.49283531969966,12.539605961430645,-1.4495304015145427,0,1,3.576028048362847,-0.3734539454850463,1.0692980126626779,1,1,12.53426829345785,1,20687000000,48735000000,37575000000,23697000000,1.66,56.465067778936394,23.96825396825397,43.53493222106361,0.019232997335187116,51.84233705226071,19.724364958482777,56.603773584905646,2.938347812599339,6.053252916286791,1,GOOGL,2023-12-31,Google,18915000000,7896000000,-11019000000,27121000000,283379000000,402392000000,24048000000,69000000,26044000000,171530000000,81814000000,0,27.455683003128257,0.25929280382852227,-1.5984159016178445,-3.435662394175502,0.07300117510471842,0.1568210813642318,2.2595110312456805,2023,2023
76693000000,2023,11.001273664100042,2.8001179561417677,17.775423078104357,0,1,3.0288706370287493,-1.4427519581477242,1.7223019543990628,-0.07861053878368345,1.5570115292803088,1.1478998425516787,1.5570115292803088,0.2627544363256785,50,3.9423657212142027,2.8001179561417677,-0.5051999388056228,0,1,3.0288706370287493,-1.4427519581477242,-5.760136444314661,0,1,4.898506380092549,1,19689000000,43464000000,33229000000,21343000000,1.57,56.67270806983689,25.672486406842864,43.32729193016312,0.020471229447276806,41.54565061107116,14.577951178362426,46.728971962616825,1.7691012846808647,5.539909552793194,1,GOOGL,2023-09-30,Google,30656000000,22601000000,-8055000000,29046000000,273202000000,396711000000,30702000000,116000000,24484000000,176310000000,86295000000,2957000000,27.829136948613304,-0.9104486610209435,-4.467616637184783,-3.407030777345838,0.07206755441028982,0.15629396304243146,2.2322799278441816,2023,2023
74604000000,2023,7.058907942885839,6.9024316849843,20.56237879767291,0,1,1.3562686154501264,4.317384486166937,0.6107698616321073,-0.2675613733376689,1.5606489547038327,1.1856489547038327,1.5606489547038327,0.24028465778273914,50,4.4475656600198255,6.9024316849843,2.7960640674956627,1,0,1.3562686154501264,4.317384486166937,3.2425350203382557,1,0,-5.554214229059862,0,18368000000,42688000000,31916000000,21838000000,1.45,57.21945204010509,24.62066377137955,42.78054795989491,0.01943595517666613,14.785651793525801,7.8497258785781066,18.852459016393453,0.41956684242983755,1.6573287638456478,1,GOOGL,2023-06-30,Google,28666000000,21778000000,-6888000000,29114000000,267141000000,383044000000,25929000000,43000000,24770000000,168788000000,77709000000,2231000000,29.271888906761028,-0.39690219389619585,-2.0160878223921728,-5.316311018536414,0.06875769724602364,0.1504857395496869,1.736857860199575,2023,2023
