operating_cash_flow,capital_expenditures,free_cash_flow,net_income,revenue,working_capital_change,dividend_payout,share_buybacks,year,fcf_to_net_income,fcf_margin,total_capital_return,cash_conversion_cycle,fcf_margin_trend_1yr,fcf_trend_4q,fcf_margin_velocity_qoq,fcf_velocity_qoq,ocf_velocity_qoq,fcf_margin_acceleration,symbol,date,company,gross_profit,eps,cost_of_revenue,total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,ocf_to_revenue,ocf_to_revenue_yoy,fcf_to_revenue,capex_intensity,capex_intensity_trend,dio,working_capital_to_revenue,year_x,year_y
48414000000,-23953000000,24461000000,34979000000,102346000000,4227000000,0,-15291000000,2025,0.6993052974641928,23.900298985793288,-15291000000,166.19828815977178,3.919105348234943,0.0,18.40293307547678,361.4412375023581,74.48372797059142,33.90984493185576,GOOGL,2025-09-30,Google,60977000000,2.89,41369000000,33713000000,386867000000,536469000000,23090000000,143000000,31228000000,49741000000,173947000000,99550000000,0,59.579270318331936,34.177202821800556,30.512184159615423,0.02823754714400172,40.420729681668064,47.30424247161589,36.017032851801154,23.900298985793288,23.4039434858226,8.606961567120468,0.0,0.7269165380180955,2025,2025
27747000000,-22446000000,5301000000,28196000000,96428000000,-10110000000,0,-13638000000,2025,0.18800539083557952,5.497365910316505,-13638000000,176.77298087692373,-10.379059002949644,0.0,-15.506911856378975,-72.0308130638949,-23.2448132780083,-10.765095022736523,GOOGL,2025-06-30,Google,57389000000,2.33,39039000000,41668000000,362916000000,502053000000,21036000000,261000000,31271000000,39192000000,166216000000,87310000000,0,59.514871199236744,29.240469573153028,32.42937735927324,0.02416310615174016,40.48512880076326,28.774837184220353,-8.46707009515011,5.497365910316505,23.277471273903846,7.7173004023171465,0.0,0.8182892935661841,2025,2025
36150000000,-17197000000,18953000000,34540000000,90234000000,2238000000,0,-15068000000,2025,0.5487261146496816,21.00427776669548,-15068000000,171.92626947713723,0.10011953279637353,1.0,-4.741816833642453,-23.69046181100777,-7.575486411167642,-10.506717796422041,GOOGL,2025-03-31,Google,53873000000,2.84,36361000000,23564000000,345267000000,475374000000,23264000000,34000000,30606000000,46310000000,162052000000,91654000000,0,59.70365937451515,38.27825431655473,33.91847862224882,0.031473723873484495,40.29634062548485,40.062504155861426,11.848101158101887,21.00427776669548,19.05822638916595,4.14371292363993,0.0,0.7801715539597047,2025,2025
39113000000,-14276000000,24837000000,26536000000,96469000000,3116000000,0,-15551000000,2024,0.9359737714802533,25.746094600337933,-15551000000,167.81396096155243,16.597676108853747,1.0,5.764900962779588,40.823269263480185,27.412209264447185,1.6601322384873924,GOOGL,2024-12-31,Google,55856000000,2.17,40613000000,25461000000,325084000000,450256000000,23466000000,53000000,30972000000,36501000000,163711000000,89122000000,0,57.90046543449191,27.507282132083883,32.10565051985612,0.022494272771563923,42.09953456550809,40.54463091770413,85.00698358482914,25.746094600337933,14.798536317366201,2.0317653754127782,0.0,0.773191387906996,2024,2024
30698000000,-13061000000,17637000000,26301000000,88268000000,-3789000000,0,-15291000000,2024,0.6705828675715753,19.981193637558345,-15291000000,173.90305660035347,-9.488249466766693,1.0,4.104768724292196,31.091125315891176,15.232732732732735,9.132502044925154,GOOGL,2024-09-30,Google,51794000000,2.14,36474000000,26922000000,314119000000,430266000000,19959000000,54000000,28521000000,35745000000,157541000000,80803000000,0,58.678116644763676,29.796755336022112,32.31182308424344,0.024244346762133502,41.32188335523633,34.77817555626048,-12.994434435794467,19.981193637558345,14.796981918702134,4.294067702280817,0.0,0.869375084968505,2024,2024
26640000000,-13186000000,13454000000,23619000000,84742000000,-5270000000,0,-15684000000,2024,0.5696261484398154,15.876424913266149,-15684000000,176.57330485473557,-13.315039351384542,0.0,-5.027733320632958,-20.087906866239013,-7.65391014975042,-16.78347306304788,GOOGL,2024-06-30,Google,49235000000,1.91,35507000000,27801000000,300753000000,414770000000,27225000000,67000000,27425000000,31326000000,161995000000,77913000000,0,58.099879634655785,27.871657501593074,32.362936914399,0.022539000731632484,41.90012036534422,31.436595784852848,-18.185453431481136,15.876424913266149,15.560170871586699,6.327421957319368,0.0,0.9922116541974464,2024,2024
28848000000,-12012000000,16836000000,23662000000,80539000000,-2463000000,0,-15696000000,2024,0.7115205815231173,20.904158233899107,-15696000000,173.81901935708166,-3.7709245179028024,0.0,11.755739742414923,113.22188449848025,52.51387787470261,32.076764355255776,GOOGL,2024-03-31,Google,46827000000,1.91,33712000000,28059000000,292844000000,407350000000,24493000000,94000000,25472000000,31822000000,165471000000,76997000000,0,58.14201815269621,29.37955524652653,31.62691366915407,0.023715218713914996,41.85798184730379,35.818671699425124,6.328539788497234,20.904158233899107,14.914513465526019,5.902806414069444,0.0,1.0985236965941967,2024,2024
18915000000,-11019000000,7896000000,20687000000,86310000000,-10271000000,0,-16191000000,2023,0.38168898341953883,9.148418491484184,-16191000000,171.14951917506664,-11.915909301488673,0.0,-20.32102461284085,-65.06349276580683,-38.29919102296451,-20.5990034525152,GOOGL,2023-12-31,Google,48735000000,1.66,37575000000,27121000000,283379000000,402392000000,24048000000,69000000,23697000000,26044000000,171530000000,81814000000,0,56.465067778936394,23.96825396825397,27.455683003128257,0.019232997335187116,43.53493222106361,21.91518943343761,-29.422955618105206,9.148418491484184,12.766770941953423,2.7796575398915664,0.0,1.0394624029660526,2023,2023
30656000000,-8055000000,22601000000,19689000000,76693000000,2117000000,0,-15787000000,2023,1.1478998425516787,29.469443104325038,-15787000000,181.67903198466612,6.200468403925569,1.0,0.277978839674347,3.7790430709890632,6.942021907486229,-4.238402673174434,GOOGL,2023-09-30,Google,43464000000,1.57,33229000000,29046000000,273202000000,396711000000,30702000000,116000000,21343000000,24484000000,176310000000,86295000000,2957000000,56.67270806983689,25.672486406842864,27.829136948613304,0.020471229447276806,43.32729193016312,39.972357320746355,18.26189834303975,29.469443104325038,10.502914216421317,-0.027972138004667357,32.48081495079599,1.17370555330995,2023,2023
28666000000,-6888000000,21778000000,18368000000,74604000000,2936000000,0,-14969000000,2023,1.1856489547038327,29.19146426465069,-14969000000,174.76985148249423,11.11870829134223,1.0,4.516381512848781,26.469221835075494,21.936279722659414,0.9056265540197295,GOOGL,2023-06-30,Google,42688000000,1.45,31916000000,29114000000,267141000000,383044000000,25929000000,43000000,21838000000,24770000000,168788000000,77709000000,2231000000,57.21945204010509,24.62066377137955,29.271888906761028,0.01943595517666613,42.78054795989491,38.42421317891802,37.863829439445084,29.19146426465069,9.232748914267331,-0.5656295028956162,25.514318836946984,1.2208326631279824,2023,2023
23509000000,-6289000000,17220000000,15051000000,69787000000,1373000000,0,-14557000000,2023,1.1441100259118995,24.67508275180191,-14557000000,178.70025936062592,2.1493148613136057,1.0,3.6107549588290517,7.49734690055559,-0.44465147793681936,5.815401866255662,GOOGL,2023-03-31,Google,39175000000,1.18,30612000000,29121000000,260894000000,369491000000,25924000000,80000000,17415000000,20920000000,161985000000,68854000000,2315000000,56.13509679453193,21.56705403585195,24.95450442059409,0.016908593291014084,43.86490320546807,33.686789803258485,-8.744034839902303,24.67508275180191,9.011707051456575,-5.377141811227403,27.602737488566575,1.3345035608351126,2023,2023
23614000000,-7595000000,16019000000,13624000000,76048000000,289000000,0,-15407000000,2022,1.17579271873165,21.064327792972858,-15407000000,181.42488954344623,-3.563617776227275,1.0,-2.2046469074266106,-0.36076382409653274,1.117629426626121,-7.4008656345176185,GOOGL,2022-12-31,Google,40706000000,1.06,35342000000,29679000000,256144000000,365264000000,21879000000,90000000,18160000000,21438000000,164795000000,69300000000,2670000000,53.526719966337055,17.915001051967177,23.87965495476541,0.013938565116768357,46.47328003366295,31.051441195034712,-6.194360791850895,21.064327792972858,9.987113402061857,1.5131671690714814,27.574840133552147,1.2557200715337682,2022,2022
23353000000,-7276000000,16077000000,13910000000,69092000000,796000000,0,-15392000000,2022,1.1557872034507548,23.26897470039947,-15392000000,174.48597522144388,-5.478836964577955,0.0,5.196218727091008,27.656026679371127,20.239934095355782,9.649230644270851,GOOGL,2022-09-30,Google,37934000000,1.07,31158000000,28922000000,253626000000,358255000000,21984000000,101000000,17135000000,20380000000,166109000000,65979000000,3156000000,54.90360678515602,20.13257685404967,24.800266311584554,0.015486597580038211,45.09639321484398,33.79986105482545,-13.81889063126498,23.26897470039947,10.530886354425984,0.0591273937699448,36.97092239553245,1.4492271174665663,2022,2022
