operating_cash_flow,capital_expenditures,free_cash_flow,net_income,revenue,working_capital_change,dividend_payout,share_buybacks,year_x,fcf_to_net_income,fcf_margin,total_capital_return,cash_conversion_cycle,fcf_margin_trend_1yr,fcf_trend_4q,fcf_margin_velocity_qoq,fcf_velocity_qoq,ocf_velocity_qoq,fcf_margin_acceleration,symbol,date,cost_of_revenue,inventory,current_assets,current_liabilities,ocf_to_revenue,ocf_to_revenue_yoy,fcf_to_revenue,capex_intensity,capex_intensity_trend,dio,working_capital_to_revenue,company,year_y,label,label_name
1725000000,-68000000,1657000000,524000000,4500000000,864000000,0,0,1997,3.1622137404580153,36.82222222222222,0,1663.021111111111,58.71571334648258,1.0,14.275863108698932,66.1985957873621,53.60641139804096,22.32508516712569,AXP,1997-09-30,241000000,0,25117000000,28235000000,38.333333333333336,-305.9337748344371,36.82222222222222,1.511111111111111,-1.7679815910585144,0.0,-0.6928888888888889,American Express Company,1997,1,HOLD
993000000,-94000000,899000000,493000000,4674000000,315000000,0,0,1997,1.8235294117647058,19.23406076166025,0,1700.3658536585365,-2.0350344204784108,0.0,-17.588161460561974,-45.74532287266143,-42.434782608695656,-31.864024569260906,AXP,1997-12-31,250000000,0,25953000000,30014000000,21.245186136071887,-13.411621638902416,19.23406076166025,2.011125374411639,-1.2556196314638015,0.0,-0.8688489516474112,American Express Company,1997,1,HOLD
1454000000,-111000000,1343000000,460000000,4521000000,245000000,0,0,1998,2.9195652173913045,29.705817297058175,0,1622.2760451227605,-0.889763874891873,1.0,10.471756535397926,49.38820912124582,46.42497482376638,28.0599179959599,AXP,1998-03-31,226000000,0,24436000000,27875000000,32.161026321610265,0.7663759241423262,29.705817297058175,2.45520902455209,1.1343636835338384,0.0,-0.7606724176067242,American Express Company,1998,1,HOLD
2469000000,-335000000,2134000000,578000000,4761000000,461000000,0,0,1998,3.6920415224913494,44.82251627809284,0,1575.1501785339217,22.27615716456955,1.0,15.116698981034666,58.89798957557706,69.80742778541953,4.64494244563674,AXP,1998-06-30,250000000,0,24047000000,27327000000,51.8588531821046,104.20289293968526,44.82251627809284,7.036336904011763,4.186947487458167,0.0,-0.6889308968704054,American Express Company,1998,1,HOLD
887000000,-144000000,743000000,574000000,4787000000,48000000,0,0,1998,1.2944250871080138,15.521203258825986,0,1589.0881554209318,-21.30101896339624,0.0,-29.301313019266857,-65.18275538894096,-64.07452409882544,-44.41801200030152,AXP,1998-09-30,256000000,0,27435000000,31079000000,18.529350323793608,-51.662564372712325,15.521203258825986,3.0081470649676207,1.4970359538565097,0.0,-0.7612283267181951,American Express Company,1998,1,HOLD
-397000000,-272000000,-669000000,530000000,5063000000,-761000000,0,0,1998,-1.2622641509433963,-13.213509776812165,0,1602.164724471657,-32.44757053847241,0.0,-28.73471303563815,-190.04037685060564,-144.7576099210823,0.5665999836287057,AXP,1998-12-31,267000000,0,26316000000,33003000000,-7.84120086904997,-136.9081297703319,-13.213509776812165,5.372308907762196,3.3611835333505575,0.0,-1.3207584436105075,American Express Company,1998,1,HOLD
1565000000,-215000000,1350000000,575000000,4971000000,348000000,0,0,1999,2.347826086956522,27.157513578756788,0,1615.7362703681351,-2.548303718301387,0.0,40.37102335556895,-301.7937219730942,-494.2065491183879,69.1057363912071,AXP,1999-03-31,234000000,0,27443000000,32240000000,31.482599074632873,-2.1094701400170557,27.157513578756788,4.325085495876081,1.869876471323991,0.0,-0.9649969824984912,American Express Company,1999,1,HOLD
2893000000,-144000000,2749000000,646000000,5298000000,1608000000,0,0,1999,4.255417956656347,51.887504718761804,0,1580.7021517553794,7.064988440668962,1.0,24.729991140005016,103.62962962962965,84.85623003194888,-15.641032215563936,AXP,1999-06-30,255000000,0,29040000000,33847000000,54.60551151377878,5.296411631065512,51.887504718761804,2.7180067950169877,-4.318330108994775,0.0,-0.9073235183087958,American Express Company,1999,1,HOLD
1701000000,-203000000,1498000000,648000000,5311000000,469000000,0,0,1999,2.3117283950617282,28.205610996045944,0,1677.1031820749388,12.684407737219958,1.0,-23.68189372271586,-45.507457257184434,-41.202903560318006,-48.411884862720875,AXP,1999-09-30,262000000,0,29505000000,34807000000,32.02786669177179,72.84937751241438,28.205610996045944,3.822255695725852,0.8141086307582315,0.0,-0.9983054038787422,American Express Company,1999,1,HOLD
1226000000,-257000000,969000000,606000000,5698000000,80000000,0,0,1999,1.599009900990099,17.00596700596701,0,1695.411547911548,30.219476782779175,0.0,-11.199643990078936,-35.313751668891854,-27.924750146972364,12.482249732636923,AXP,1999-12-31,301000000,0,33938000000,42824000000,21.516321516321515,-374.40084593736987,17.00596700596701,4.51035451035451,-0.8619543974076862,0.0,-1.5594945594945595,American Express Company,1999,1,HOLD
2710000000,-175000000,2535000000,656000000,5657000000,1376000000,0,0,2000,3.864329268292683,44.81173767014319,0,1690.601025278416,17.6542240913864,0.0,27.80577066417618,161.60990712074303,121.04404567699838,39.00541465425512,AXP,2000-03-31,299000000,0,33627000000,41278000000,47.905250132579106,52.164216235815154,44.81173767014319,3.0935124624359203,-1.231573033440161,0.0,-1.3524836485769842,American Express Company,2000,1,HOLD
3369000000,-192000000,3177000000,740000000,5970000000,1716000000,0,0,2000,4.293243243243243,53.21608040201005,0,1650.4480737018425,1.3285756832482463,1.0,8.404342731866862,25.325443786982248,24.317343173431727,-19.401427932309318,AXP,2000-06-30,345000000,0,33836000000,39703000000,56.43216080402011,3.345173847113214,53.21608040201005,3.2160804020100504,0.4980736069930627,0.0,-0.9827470686767169,American Express Company,2000,1,HOLD
193000000,-333000000,-140000000,737000000,5981000000,-1256000000,0,0,2000,-0.18995929443690637,-2.340745694699883,0,1754.4532686841665,-30.546356690745828,0.0,-55.55682609670993,-104.40667296191376,-94.27129712080736,-63.961168828576795,AXP,2000-09-30,352000000,0,37708000000,44150000000,3.2268851362648383,-89.9247578138139,-2.340745694699883,5.567630830964722,1.74537513523887,0.0,-1.077077411804046,American Express Company,2000,1,HOLD
81000000,-219000000,-138000000,677000000,6066000000,-1383000000,0,0,2000,-0.2038404726735598,-2.274975272007913,0,1837.816518298714,-19.280942277974923,0.0,0.06577042269196998,-1.4285714285714235,-58.03108808290156,55.6225965194019,AXP,2000-12-31,357000000,0,39030000000,49900000000,1.3353115727002967,-93.79395975428524,-2.274975272007913,3.6102868447082095,-0.9000676656463007,0.0,-1.7919551599076822,American Express Company,2000,1,HOLD
1745000000,-175000000,1570000000,538000000,5719000000,204000000,0,0,2001,2.9182156133828996,27.45235180975695,0,1759.326805385557,-17.359385860386237,0.0,29.727327081764866,-1237.6811594202898,2054.320987654321,29.661556659072897,AXP,2001-03-31,361000000,0,35630000000,44518000000,30.512327329952786,-36.30692409389561,27.45235180975695,3.0599755201958385,-0.033536942240081746,0.0,-1.5541178527714636,American Express Company,2001,1,HOLD
2934000000,-185000000,2749000000,178000000,5268000000,1194000000,0,0,2001,15.4438202247191,52.182991647684126,0,2051.7046317388003,-1.0330887543259237,1.0,24.730639837927175,75.09554140127388,68.13753581661892,-4.996687243837691,AXP,2001-06-30,412000000,0,38093000000,45118000000,55.694760820045566,-1.3067016634989659,52.182991647684126,3.511769172361427,0.29568877035137664,0.0,-1.3335231586940015,American Express Company,2001,1,HOLD
473000000,-208000000,265000000,298000000,5724000000,-1293000000,0,0,2001,0.889261744966443,4.62962962962963,0,1802.8729909154438,6.970375324329513,1.0,-47.5533620180545,-90.36013095671154,-83.87866394001364,-72.28400185598167,AXP,2001-09-30,385000000,0,38133000000,43883000000,8.26345213137666,156.08138444437208,4.62962962962963,3.6338225017470296,-1.9338083292176926,0.0,-1.0045422781271838,American Express Company,2001,1,HOLD
172000000,-291000000,-119000000,297000000,5871000000,-1171000000,0,0,2001,-0.4006734006734007,-2.0269119400442857,0,1833.8903082950092,0.2480633319636274,0.0,-6.656541569673916,-144.90566037735852,-63.63636363636363,40.89682044838058,AXP,2001-12-31,342000000,0,36720000000,46126000000,2.9296542326690513,119.39855031321565,-2.0269119400442857,4.9565661727133365,1.346279328005127,0.0,-1.6021120763072731,American Express Company,2001,1,HOLD
1437000000,-196000000,1241000000,618000000,5759000000,-74000000,0,0,2002,2.0080906148867315,21.5488800138913,0,1725.6850147595069,-5.903471795865652,0.0,23.575791953935585,-1142.857142857143,735.4651162790697,30.2323335236095,AXP,2002-03-31,271000000,0,34731000000,38673000000,24.952248654280258,-18.22240111528435,21.5488800138913,3.403368640388956,0.3433931201931175,0.0,-0.6844938357353707,American Express Company,2002,1,HOLD
3417000000,-176000000,3241000000,683000000,5945000000,1678000000,0,0,2002,4.745241581259151,54.516400336417156,0,1682.0084104289317,2.33340868873303,1.0,32.96752032252586,161.16035455278,137.78705636743217,9.391728368590272,AXP,2002-06-30,277000000,0,36299000000,32440000000,57.47687132043734,3.1997812256522984,54.516400336417156,2.960470984020185,-0.5512981883412422,0.0,0.649116904962153,American Express Company,2002,1,HOLD
-214000000,-210000000,-424000000,687000000,5907000000,-1649000000,0,0,2002,-0.6171761280931587,-7.177924496360251,0,1713.4670729642799,-11.807554125989881,0.0,-61.694324832777404,-113.08238198087011,-106.26280362891424,-94.66184515530327,AXP,2002-09-30,264000000,0,35723000000,33308000000,-3.622820382596919,-143.84148809721938,-7.177924496360251,3.5551041137633312,-0.07871838798369835,0.0,0.40883697308278316,American Express Company,2002,1,HOLD
4034000000,-88000000,3946000000,683000000,6196000000,2123000000,0,0,2002,5.777452415812592,63.686249193027756,0,1713.4853131052291,65.71316113307203,1.0,70.86417368938801,-1030.6603773584905,-1985.0467289719627,132.55849852216542,AXP,2002-12-31,270000000,0,39375000000,39420000000,65.10652033570045,2122.32779587731,63.686249193027756,1.4202711426726922,-3.5362950300406446,0.0,-0.007262750161394448,American Express Company,2002,1,HOLD
-1282000000,-166000000,-1448000000,692000000,6023000000,-2765000000,0,0,2003,-2.092485549132948,-24.0411754939399,0,1687.3144612319443,-45.590055507831195,0.0,-87.72742468696765,-136.6953877344146,-131.77987109568664,-158.59159837635565,AXP,2003-03-31,230000000,0,36248000000,35391000000,-21.28507388344679,-185.30322929350734,-24.0411754939399,2.7561016104931095,-0.6472670298958465,0.0,0.1422878963971443,American Express Company,2003,1,HOLD
1072000000,-151000000,921000000,762000000,6356000000,-364000000,0,0,2003,1.2086614173228347,14.490245437382002,0,1683.3299244808056,-40.026154899035156,1.0,38.531420931321904,-163.6049723756906,-183.61934477379097,126.25884561828956,AXP,2003-06-30,231000000,0,36002000000,35779000000,16.865953429830082,-70.65610385123212,14.490245437382002,2.3757079924480804,-0.5847629915721044,0.0,0.035084959093769665,American Express Company,2003,1,HOLD
1690000000,-397000000,1293000000,770000000,6419000000,-190000000,0,0,2003,1.6792207792207792,20.143324505374668,0,1694.8987381212025,27.32124900173492,0.0,5.653079067992666,40.39087947882736,57.649253731343286,-32.87834186332924,AXP,2003-09-30,239000000,0,35835000000,35084000000,26.32808848730332,-826.7290593200969,20.143324505374668,6.18476398192865,2.6296598681653185,0.0,0.11699641688736563,American Express Company,2003,1,HOLD
1058000000,-307000000,751000000,763000000,7068000000,-388000000,0,0,2003,0.9842726081258192,10.625353706847765,0,1614.7686757215617,-53.06089548617999,1.0,-9.517970798526903,-41.918020108275336,-37.39644970414201,-15.171049866519569,AXP,2003-12-31,205000000,0,36995000000,40296000000,14.968873797396718,-77.00864103900098,10.625353706847765,4.343520090548953,2.923248947876261,0.0,-0.4670345217883418,American Express Company,2003,1,HOLD
1972000000,-149000000,1823000000,794000000,6910000000,117000000,0,0,2004,2.295969773299748,26.382054992764107,0,1643.556439942113,50.42323048670401,1.0,15.756701285916343,142.74300932090546,86.38941398865785,25.274672084443246,AXP,2004-03-31,203000000,0,35932000000,37335000000,28.5383502170767,-234.07682009161698,26.382054992764107,2.1562952243125904,-0.5998063861805192,0.0,-0.20303907380607814,American Express Company,2004,1,HOLD
1604000000,-181000000,1423000000,876000000,7258000000,-135000000,0,0,2004,1.6244292237442923,19.605952052907135,0,1589.2938826122897,5.1157066155251325,1.0,-6.7761029398569725,-21.941854086670322,-18.661257606490878,-22.532804225773315,AXP,2004-06-30,210000000,0,37674000000,39026000000,22.099751997795536,31.031738524242947,19.605952052907135,2.493799944888399,0.11809195244031878,0.0,-0.1862772113529898,American Express Company,2004,1,HOLD
3453000000,-194000000,3259000000,879000000,5476000000,1285000000,0,0,2004,3.707622298065984,59.51424397370343,0,2127.4114317019726,39.370919468328765,1.0,39.908291920796295,129.02319044272664,115.27431421446383,46.68439486065327,AXP,2004-09-30,201000000,0,39538000000,30334000000,63.056975894813725,139.50457294012386,59.51424397370343,3.5427319211102994,-2.6420320608183503,0.0,1.6807888970051132,American Express Company,2004,1,HOLD
2114000000,-216000000,1898000000,896000000,7745000000,412000000,0,0,2004,2.1183035714285716,24.50613298902518,0,1526.8263395739186,13.880779282177414,1.0,-35.008110984678254,-41.76127646517337,-38.777874312192296,-74.91640290547454,AXP,2004-12-31,238000000,0,41304000000,34423000000,27.295029051000647,82.34524133504024,24.50613298902518,2.7888960619754677,-1.5546240285734854,0.0,0.8884441575209813,American Express Company,2004,1,HOLD
1842000000,-145000000,1697000000,946000000,5640000000,-274000000,0,0,2005,1.7938689217758985,30.088652482269502,0,2178.868794326241,3.706597489505395,1.0,5.582519493244323,-10.590094836670183,-12.866603595080417,40.59063047792257,AXP,2005-03-31,711000000,0,43931000000,33611000000,32.659574468085104,14.441003841008149,30.088652482269502,2.5709219858156027,0.41462676150301236,0.0,1.8297872340425532,American Express Company,2005,1,HOLD
3843000000,-176000000,3667000000,1013000000,6020000000,2114000000,0,0,2005,3.6199407699901283,60.91362126245847,0,2129.9750830564785,41.307669209551335,1.0,30.824968780188968,116.08721272834414,108.63192182410421,25.242449286944645,AXP,2005-06-30,232000000,0,45330000000,36879000000,63.83720930232558,188.85939221713159,60.91362126245847,2.9235880398671097,0.4297880949787105,0.0,1.4038205980066445,American Express Company,2005,1,HOLD
1965000000,-85000000,1880000000,1030000000,6028000000,-543000000,0,0,2005,1.825242718446602,31.187790311877905,0,2001.8082282680823,-28.326453661825525,0.0,-29.725830950580566,-48.73193346059449,-48.86807181889149,-60.55079973076953,AXP,2005-09-30,238000000,0,40683000000,37208000000,32.597876575978766,-48.30409147695924,31.187790311877905,1.4100862641008627,-2.1326456570094368,0.0,0.5764764432647644,American Express Company,2005,1,HOLD
395000000,-202000000,193000000,745000000,6437000000,-260000000,0,0,2005,0.25906040268456376,2.998291129408109,0,-296.1053285692092,-21.50784185961707,0.0,-28.189499182469795,-89.73404255319149,-79.89821882951654,1.5363317681107702,AXP,2005-12-31,249000000,0,9638000000,54890000000,6.13639894360727,-77.5182545798305,2.998291129408109,3.138107814199161,0.3492117522236935,0.0,-7.0299829112940815,American Express Company,2005,1,HOLD
2005000000,-123000000,1882000000,873000000,6720000000,-40000000,0,0,2006,2.1557846506300113,28.00595238095238,0,1856.2313988095239,-2.0827001013171227,0.0,25.00766125154427,875.1295336787564,407.5949367088608,53.197160434014066,AXP,2006-03-31,1335000000,0,39568000000,35245000000,29.836309523809522,-8.644524585078328,28.00595238095238,1.830357142857143,-0.7405648429584597,0.0,0.6433035714285714,American Express Company,2006,1,HOLD
2452000000,-141000000,2311000000,945000000,6885000000,609000000,0,0,2006,2.4455026455026454,33.56572258533043,0,1897.6289034132171,-27.347898677128043,1.0,5.559770204378047,22.79489904357066,22.294264339152114,-19.447891047166223,AXP,2006-06-30,743000000,0,42593000000,37091000000,35.61365286855483,-44.21176417676293,33.56572258533043,2.047930283224401,-0.8756577566427088,0.0,0.7991285403050109,American Express Company,2006,1,HOLD
2292000000,-189000000,2103000000,967000000,6992000000,604000000,0,0,2006,2.1747673216132366,30.077231121281468,0,1903.0949656750574,-1.1105591905964367,1.0,-3.488491464048959,-9.000432713111206,-6.5252854812398065,-9.048261668427006,AXP,2006-09-30,1514000000,0,44434000000,37081000000,32.78032036613273,0.5596799832305654,30.077231121281468,2.7030892448512587,1.293002980750396,0.0,1.0516304347826086,American Express Company,2006,1,HOLD
2256000000,-408000000,1848000000,922000000,8850000000,590000000,0,0,2006,2.004338394793926,20.88135593220339,0,-263.8310734463277,17.883064802795282,0.0,-9.195875189078077,-12.125534950071327,-1.5706806282722474,-5.707383725029118,AXP,2006-12-31,1980000000,0,8247000000,43137000000,25.49152542372881,315.4150611456768,20.88135593220339,4.610169491525424,1.4720616773262627,0.0,-3.942372881355932,American Express Company,2006,1,HOLD
2339000000,-204000000,2135000000,1057000000,7327000000,377000000,0,-951000000,2007,2.019867549668874,29.138801692370684,-951000000,1868.7382284700425,1.1328493114183047,0.0,8.257445760167293,15.530303030303028,3.6790780141843893,17.45332094924537,AXP,2007-03-31,1702000000,0,45492000000,37552000000,31.923024430189713,6.993877391957559,29.138801692370684,2.784222737819025,0.9538655949618822,0.0,1.0836631636413265,American Express Company,2007,1,HOLD
3048000000,-408000000,2640000000,1057000000,8199000000,761000000,0,0,2007,2.4976348155156103,32.19904866447128,0,1758.4906695938528,-1.3666739208591494,1.0,3.060246972100593,23.653395784543328,30.312099187687046,-5.1971987880667,AXP,2007-06-30,1069000000,0,46872000000,38427000000,37.1752652762532,4.384870076265601,32.19904866447128,4.976216611781925,2.928286328557524,0.0,1.0300036589828028,American Express Company,2007,1,HOLD
3840000000,-230000000,3610000000,1067000000,7953000000,1400000000,0,0,2007,3.3833177132146206,45.39167609707029,0,1846.3410033949456,15.31444497578882,1.0,13.19262743259901,36.74242424242424,25.984251968503933,10.132380460498418,AXP,2007-09-30,1008000000,0,48640000000,24478000000,48.28366654092795,47.29467559082383,45.39167609707029,2.891990443857664,0.18890119900640512,0.0,3.038098830629951,American Express Company,2007,1,HOLD
-743000000,-300000000,-1043000000,831000000,8400000000,-2606000000,0,-4093,2007,-1.2551143200962696,-12.416666666666666,-4093,-202.87916666666666,-33.298022598870055,0.0,-57.80834276373695,-128.89196675900277,-119.34895833333331,-71.00097019633597,AXP,2007-12-31,1036000000,0,12567000000,48095000000,-8.845238095238095,-134.69873986828773,-12.416666666666666,3.571428571428571,-1.0387409200968527,0.0,-4.229523809523809,American Express Company,2007,1,HOLD
4584000000,-191000000,4393000000,991000000,8211000000,2163000000,0,-219000000,2008,4.432896064581231,53.50140056022409,-219000000,1826.4224820362929,24.362598867853407,1.0,65.91806722689076,-521.188878235858,-716.9582772543743,123.7264099906277,AXP,2008-03-31,2182000000,0,60576000000,32989000000,55.82754841066861,74.88176451687426,53.50140056022409,2.3261478504445257,-0.45807488737449953,0.0,3.359761295822677,American Express Company,2008,1,HOLD
3401000000,-192000000,3209000000,653000000,8358000000,977000000,0,0,2008,4.914241960183767,38.39435271596076,0,1863.2555635319457,6.1953040514894795,0.0,-15.107047844263334,-26.951969041657186,-25.80715532286213,-81.02511507115409,AXP,2008-06-30,2727000000,0,62757000000,32365000000,40.69155300311079,9.45867554872224,38.39435271596076,2.297200287150036,-2.6790163246318888,0.0,3.6362766212012443,American Express Company,2008,1,HOLD
775000000,-235000000,540000000,815000000,8048000000,-2037000000,0,0,2008,0.6625766871165644,6.709741550695824,0,1846.1797962226642,-38.681934546374464,1.0,-31.684611165264933,-83.17232782798379,-77.21258453396061,-16.5775633210016,AXP,2008-09-30,2243000000,0,56263000000,25768000000,9.62972166998012,-80.05594363506461,6.709741550695824,2.9199801192842942,0.027989675426630445,0.0,3.7891401590457257,American Express Company,2008,1,HOLD
-94000000,-359000000,-453000000,240000000,7443000000,-3110000000,0,0,2008,-1.8875,-6.086255542120113,0,-158.29907295445383,6.330411124546553,0.0,-12.795997092815938,-183.8888888888889,-112.12903225806453,18.888614072448995,AXP,2008-12-31,2091000000,0,39878000000,40595000000,-1.262931613596668,-85.72190369554238,-6.086255542120113,4.823323928523445,1.2518953570948739,0.0,-0.09633212414349053,American Express Company,2008,1,HOLD
1188000000,-88000000,1100000000,437000000,6481000000,-1103000000,0,0,2009,2.517162471395881,16.972689399783984,0,1366.9055701280668,-36.52871116044011,0.0,23.058944941904098,-342.8256070640177,-1363.8297872340424,35.85494203472004,AXP,2009-03-31,2358000000,0,53138000000,34955000000,18.3305045517667,-67.16584361375297,16.972689399783984,1.3578151519827186,-0.968332698461807,0.0,2.8055855577842927,American Express Company,2009,1,HOLD
1968000000,-246000000,1722000000,337000000,6639000000,612000000,0,0,2009,5.109792284866469,25.93764121102576,0,1448.949389968369,-12.456711504934997,1.0,8.964951811241775,56.54545454545455,65.65656565656566,-14.093993130662323,AXP,2009-06-30,2131000000,0,50256000000,36580000000,29.64301852688658,-27.15191154139429,25.93764121102576,3.7053773158608223,1.4081770287107864,0.0,2.059948787467992,American Express Company,2009,1,HOLD
2436000000,-157000000,2279000000,640000000,6559000000,149000000,0,0,2009,3.5609375,34.74615032779387,0,1447.7016313462418,28.036408777098046,1.0,8.80850911676811,32.34610917537746,23.78048780487805,-0.15644269447366455,AXP,2009-09-30,1721000000,0,53443000000,40591000000,37.13980789754536,285.67893414121943,34.74615032779387,2.393657569751486,-0.5263225495328081,0.0,1.959445037353255,American Express Company,2009,1,HOLD
792000000,-281000000,511000000,716000000,6840000000,-334000000,0,0,2009,0.7136871508379888,7.47076023391813,0,-178.07090643274853,13.557015776038241,0.0,-27.275390093875743,-77.57788503729705,-67.48768472906403,-36.08389921064385,AXP,2009-12-31,1120000000,0,28503000000,44980000000,11.578947368421053,-1016.8309070548712,7.47076023391813,4.108187134502924,-0.7151367940205207,0.0,-2.4089181286549706,American Express Company,2009,1,HOLD
1076000000,-153000000,923000000,885000000,7158000000,-1173000000,0,0,2010,1.0429378531073445,12.894663313774798,0,1362.962419670299,-4.078026086009187,0.0,5.423903079856668,80.62622309197651,35.858585858585855,32.699293173732414,AXP,2010-03-31,1541000000,0,57022000000,39246000000,15.032131880413523,-17.99390006989895,12.894663313774798,2.137468566638726,0.7796534146560072,0.0,2.483375244481699,American Express Company,2010,1,HOLD
3374000000,-176000000,3198000000,1017000000,7415000000,880000000,0,0,2010,3.144542772861357,43.12879298718813,0,1355.7916385704652,17.191151776162368,1.0,30.234129673413328,246.4788732394366,213.56877323420073,24.81022659355666,AXP,2010-06-30,1262000000,0,57733000000,40464000000,45.50236008091706,53.501101919313186,43.12879298718813,2.3735670937289277,-1.3318102221318946,0.0,2.3289278489548213,American Express Company,2010,1,HOLD
2777000000,-263000000,2514000000,1093000000,7583000000,976000000,0,0,2010,2.3000914913083257,33.15310563101675,0,1324.74350520902,-1.5930446967771204,1.0,-9.975687356171377,-21.38836772983115,-17.694131594546537,-40.209817029584705,AXP,2010-09-30,983000000,0,59373000000,40794000000,36.621389951206645,-1.3958552175844186,33.15310563101675,3.4682843201898983,1.0746267504384122,0.0,2.4500857180535407,American Express Company,2010,1,HOLD
2061000000,-295000000,1766000000,1062000000,7747000000,2000000,0,0,2010,1.6629001883239172,22.795921001678067,0,-289.14483025687366,15.325160767759938,1.0,-10.357184629338683,-29.753381066030226,-25.783219301404394,-0.3814972731673052,AXP,2010-12-31,844000000,0,21712000000,50005000000,26.603846650316253,129.76049379818582,22.795921001678067,3.8079256486381823,-0.3002614858647421,0.0,-3.652123402607461,American Express Company,2010,1,HOLD
