total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,year,debt_to_equity,debt_to_assets,interest_coverage,net_debt,net_debt_to_ebitda,current_ratio,quick_ratio,debt_to_equity_trend_1yr,net_debt_to_ebitda_trend_1yr,current_ratio_trend_1yr,is_deleveraging,debt_to_equity_yoy,net_debt_to_ebitda_yoy,interest_coverage_yoy,current_ratio_yoy,debt_to_equity_velocity_qoq,net_debt_velocity_qoq,interest_expense_velocity_qoq,debt_to_equity_trend_2yr,net_debt_to_ebitda_trend_2yr,debt_to_equity_cagr_3yr,debt_to_equity_acceleration_qoq,leverage_momentum_3q,is_leverage_increasing,is_liquidity_deteriorating,debt_growth_faster_than_equity,symbol,date,company,operating_cash_flow,free_cash_flow,net_income,revenue,capital_expenditures,gross_profit,eps,cost_of_revenue,gross_margin,net_margin,operating_margin,eps_to_revenue,cost_efficiency,roa,roic,roa_yoy,roa_trend_2yr,roic_yoy,asset_turnover,asset_turnover_yoy,equity_multiplier,fcf_to_debt,ebitda_to_interest,year_x,year_y
10822000000,118897000000,161148000000,11486000000,61000000,36010000000,38748000000,116492000000,26075000000,19784000000,2025,0.09101995845143275,0.067155658152754,590.327868852459,-664000000,-0.017136368328687934,4.467574304889741,3.7088398849472677,-0.06414172837234304,-0.06605345430549826,0.36295630622477315,0,-41.33863822013725,-135.0314577953634,64.66230737573733,8.842633013421096,-0.014821389382904268,377000000.0,-1000000.0,-0.2404695951334162,-0.5198287111232485,-45.107028097341875,0.0020070145807621204,0.10651035269459107,0,0,0,NVDA,2025-10-26,Nvidia,23751000000,22115000000,31910000000,57006000000,-1636000000,41849000000,1.31,15157000000,73.41157071185489,55.976563870469775,63.16878925025436,0.02298003718906782,26.58842928814511,19.80167299625189,20.82000323776779,-1.5372091051254366,2.7317904521136036,-3.3699497631755615,0.3537493484250503,-3.18529105998987,1.3553579989402593,2.043522454259841,635.2131147540983,2025,2025
10598000000,100131000000,140740000000,11639000000,62000000,28440000000,31937000000,102219000000,24257000000,14962000000,2025,0.10584134783433702,0.07530197527355408,458.7096774193548,-1041000000,-0.03259542223753014,4.2140000824504265,3.5971884404501795,-0.06636492140238426,-0.1062710869422186,-0.054952598485932924,0,-38.538040279565266,-144.2417755824548,50.09811352097759,-1.2872618319554552,-0.01682840396366639,3908000000.0,-1000000.0,-0.29247144079153115,-0.7303420151399724,-40.00831653138701,-0.01003403887838919,0.11932507217187367,0,0,0,NVDA,2025-07-27,Nvidia,15365000000,13470000000,26422000000,46743000000,-1895000000,33853000000,1.08,12890000000,72.4236784117408,56.52611086151937,60.84333483088377,0.02310506385982928,27.576321588259205,18.77362512434276,19.26324630403959,-3.6074613848809833,6.286489618339331,-6.074882735115194,0.332123063805599,-5.772795076698467,1.405558718079316,1.2709945272692962,515.1129032258065,2025,2025
10285000000,83843000000,125254000000,15234000000,63000000,21638000000,22584000000,89935000000,26542000000,11333000000,2025,0.1226697517980034,0.08211314608715091,343.46031746031747,-4949000000,-0.21913744243712363,3.3884032853590536,2.9614196368020496,-0.10599412024627644,-0.42473649611819164,-0.14105871293300432,0,-46.353680316298984,-206.5848497420892,29.9985825149939,-3.9966066500011665,-0.006794365085277199,-6630000000.0,2000000.0,-0.36998930203560176,-2.8520821584957923,-34.89342089068399,0.018903204855217987,0.13576518516835326,0,1,0,NVDA,2025-04-27,Nvidia,27414000000,26187000000,18775000000,44062000000,-1227000000,26668000000,0.77,17394000000,60.52380736235305,42.61041260042667,49.10807498524806,0.017475375607099088,39.47619263764695,14.989541252175579,17.240884752677204,-22.365840777657663,10.394399551770722,-17.91453226235363,0.3517811806409376,4.102592360460533,1.4939112388631133,2.546135148274186,358.4761904761905,2025,2025
10270000000,79327000000,111601000000,8589000000,61000000,24034000000,25821000000,80126000000,18047000000,10080000000,2025,0.1294641168832806,0.09202426501554646,394.0,1681000000,0.06510204872003408,4.439851498864077,3.8813099130049316,-0.12778377738820715,-0.1943098776333597,0.26855999289097987,0,-49.67340072892878,-74.90398778684279,82.32701630674306,6.438293571820974,-0.025697569940495185,563000000.0,0.0,-0.4149003915100047,-4.795415386600551,-33.71705067424058,-0.0086529875275497,0.1522773576479259,0,0,0,NVDA,2025-01-26,Nvidia,16629000000,15552000000,22091000000,39331000000,-1077000000,28723000000,0.9,10608000000,73.02890849457171,56.16689125626097,61.10701482291322,0.02288271338130228,26.97109150542829,19.794625496187308,20.11841914349811,5.90648307801378,16.36108657141435,6.466741099826345,0.3524251574806677,4.801161611045246,1.4068476054811099,1.5143135345666991,423.2950819672131,2025,2025
10225000000,65899000000,96013000000,9107000000,61000000,21869000000,22855000000,67640000000,16479000000,7654000000,2024,0.1551616868237758,0.1064959953339652,358.5081967213115,1118000000,0.048917085976810326,4.104617998664968,3.6401480672370896,-0.17632786676107315,-0.4537752568177502,0.5162211192011728,0,-53.192586268315026,-90.26898128090212,116.81881917483561,14.385842384254621,-0.017044582412945486,-334000000.0,0.0,-0.39512169881489584,-8.20569546014865,-32.16037291953266,0.039413020394613085,0.1853439427015923,0,1,0,NVDA,2024-10-27,Nvidia,17627000000,16814000000,19309000000,35082000000,-813000000,26156000000,0.79,8926000000,74.55675275069837,55.0396214582977,62.33681090017673,0.022518670543298556,25.44324724930164,20.110818326684928,21.54609584362356,17.814626285116898,18.431308348419762,22.14900990122233,0.3653880203722413,9.188910193797572,1.456972032959529,1.64440097799511,374.672131147541,2024,2024
10015000000,58157000000,85227000000,8563000000,61000000,18642000000,19708000000,59633000000,13969000000,6675000000,2024,0.17220626923672128,0.1175097093644033,305.60655737704917,1452000000,0.07367566470468845,4.268952680936359,3.791108883957334,-0.2261065193891469,-0.6240709281977539,1.482326011689214,1,-56.76607074786314,-89.44091372797436,192.1239151398264,53.194280670890514,-0.05645760280755857,-2198000000.0,-3000000.0,-0.3180037848490613,-9.380572701308383,-34.21436443884465,-0.027873580580350665,0.2193726785174963,0,0,0,NVDA,2024-07-28,Nvidia,14488000000,13511000000,16599000000,30040000000,-977000000,22574000000,0.68,7466000000,75.14647137150466,55.25632490013316,62.0572569906791,0.02263648468708389,24.85352862849534,19.476222323911436,20.509153318077804,55.97029690714792,17.96734386223143,54.64303742091803,0.3524704612388093,29.31571560442139,1.4654641745619617,1.3490763854218673,323.08196721311475,2024,2024
11237000000,49142000000,77072000000,7587000000,64000000,16909000000,17753000000,53729000000,15223000000,5864000000,2024,0.22866387204427985,0.14579873365165041,264.203125,3650000000,0.20559905368106798,3.529461998292058,3.1442554030086054,-0.26399518178932535,-2.4273456623776006,0.10205152997249867,0,-53.5857769658465,-92.19128861965491,714.8320677570094,2.9775111827365697,-0.028584022227207906,-126000000.0,1000000.0,-0.21582700941468674,-3.334047525385538,-17.830896787757066,0.04565763708615328,0.27246710663353885,0,1,0,NVDA,2024-04-28,Nvidia,15345000000,14976000000,14881000000,26044000000,-369000000,20406000000,0.6,5638000000,78.35201965903855,57.13792044232837,64.92474274305022,0.023037935800952234,21.64798034096145,19.307919867137223,21.003577402739364,320.18116362844876,15.729223945700436,378.9600828288228,0.33791779115632137,108.89634308690277,1.5683529363884254,1.3327400551748687,277.390625,2024,2024
11056000000,42978000000,65728000000,7280000000,63000000,13614000000,14556000000,44345000000,10631000000,5282000000,2024,0.25724789427148775,0.16820837390457644,216.0952380952381,3776000000,0.2594119263533938,4.171291505973097,3.6744426676700215,-0.28711661412179756,-4.601105508967191,0.6556736482860641,0,-52.74344849726413,-94.66287427613591,1001.1222323324236,18.650310552166772,-0.07424165931336119,-1732000000.0,0.0,-0.187325982175228,-2.7826282591180127,-17.424487314350213,-0.007418424272341961,0.3290167454940683,0,0,0,NVDA,2024-01-28,Nvidia,11499000000,11245000000,12285000000,22103000000,-254000000,16791000000,0.5,5312000000,75.9670632945754,55.58069040401755,61.59344885309687,0.022621363615798758,24.032936705424603,18.690664556962027,18.896435577599288,444.3556915026947,11.894548052107659,584.6848610770901,0.3362798198636806,128.86589888656576,1.529340592861464,1.0170947901591896,231.04761904761904,2024,2024
11027000000,33265000000,54148000000,5519000000,63000000,10417000000,10957000000,32658000000,9101000000,4779000000,2023,0.33148955358484894,0.20364556400975106,165.34920634920636,5508000000,0.5026923427945605,3.588396879463795,3.063289748379299,-0.2187938320538227,-7.751920203330901,0.20065070878545788,0,-39.76021042319595,-93.91016428711104,1688.3025645088874,5.922837741567899,-0.06682323504101922,337000000.0,-2000000.0,-0.1654849820904179,-3.012651219580356,,0.02752303016671781,0.4074871320147741,0,0,0,NVDA,2023-10-29,Nvidia,7332000000,7054000000,9243000000,18120000000,-278000000,13400000000,0.38,4720000000,73.9514348785872,51.00993377483444,57.48896247240618,0.02097130242825607,26.048565121412803,17.069882544138288,17.639189921430507,916.3608888927515,11.005696680779359,1195.1841793224303,0.3346383984634705,128.44106351355578,1.6277769427326019,0.6397025482905595,173.9206349206349,2023,2023
10954000000,27501000000,49555000000,5783000000,65000000,6800000000,7411000000,28797000000,10334000000,4319000000,2023,0.39831278862586816,0.22104732115830894,104.61538461538461,5171000000,0.6977465929024423,2.7866266692471453,2.3686858912328237,-0.09189726545991439,-8.75650177311063,-0.8338671905178092,1,-18.74650768460844,-92.61975605156766,1262.7254509018035,-23.03186313294686,-0.09434626520773703,-1830000000.0,-1000000.0,-0.206548421001975,-1.9164869837398935,,-0.042640810648056915,0.47844545028425295,0,1,0,NVDA,2023-07-30,Nvidia,6348000000,6059000000,6188000000,13507000000,-289000000,9462000000,0.25,4045000000,70.0525653364922,45.813282001924925,50.344265936181245,0.018508921300066632,29.94743466350781,12.48713550600343,13.262254583279157,727.5772915533615,6.344832789315202,1159.5332388870836,0.2725658359398648,76.76122140992783,1.801934475109996,0.5531312762461201,114.01538461538462,2023,2023
