revenue,year,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,company,operating_cash_flow,free_cash_flow,capital_expenditures,total_debt,total_equity,total_assets,cash,interest_expense,ebitda,current_assets,current_liabilities,inventory,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,year_x,year_y
2144000000,2023,-1.9213174748398898,-6.088480070083224,4.178814382896023,0,0,-4.11386571260805,-5.4003144592412475,1.4650086958693782,1.1851598664314151,1.502145922746781,0.6223175965665236,1.502145922746781,0.5857142857142857,50,-2.0089983165759606,-6.088480070083224,1.6339850819063417,1,0,-4.11386571260805,-5.4003144592412475,-9.534590688579378,0,0,-8.140948184266527,0,233000000,1030000000,1114000000,412000000,0.6,48.0410447761194,10.867537313432836,51.9589552238806,0.2798507462686567,-24.595469255663428,-6.955736224028907,-23.076923076923084,-2.599394382160561,-3.2678698228892156,0,SIRI,2023-03-31,Sirius XM,350000000,145000000,-205000000,9871000000,-3259000000,10023000000,53000000,107000000,561000000,980000000,2796000000,0,19.21641791044776,-2.153318683550175,6.874338221429294,0.22613789652321437,-0.0714943234120896,0.20293058327476837,10.001307189542485,2023,2023
2283000000,2022,0.08768084173607082,0.1315789473684159,4.294198264047511,0,0,3.7925324573698482,4.1342762293381305,1.2601099884895763,0.6418241356567406,1.8520547945205479,1.4493150684931506,1.8520547945205479,0.21745562130177515,50,-3.6429833984823023,0.1315789473684159,-3.0197801074361985,0,0,3.7925324573698482,4.1342762293381305,5.666911078778643,1,1,-4.115151501799796,0,365000000,1145000000,1138000000,562000000,0.94,50.1533070521244,15.987735435830047,49.8466929478756,0.41173893999123956,14.420062695924774,-0.6938421509106729,17.499999999999982,-0.39469820872610484,2.0026411789251792,1,SIRI,2022-12-31,Sirius XM,676000000,529000000,-147000000,9822000000,-3351000000,10022000000,57000000,108000000,702000000,1038000000,2981000000,0,24.616732369689007,-0.8288765933758242,47.595261378368775,46.91509952902328,-0.10892270963891375,0.21278274183820386,208.89157894739196,2022,2022
2280000000,2022,3.730664240218373,1.1984021304926706,,0,0,-8.088972431077693,-1.5326348494405124,6.593905321857195,-2.700701734250773,1.6680161943319838,1.3319838056680162,1.6680161943319838,0.20145631067961164,50,-0.6232032910461038,1.1984021304926706,1.242559887116057,1,0,-8.088972431077693,-1.5326348494405124,-0.21744221617609227,0,0,,0,247000000,1153000000,1127000000,467000000,0.6,50.570175438596486,10.833333333333334,49.42982456140351,0.2631578947368421,-27.988338192419825,2.035398230088492,-25.00000000000001,-0.8401976278275356,-4.771762208067939,0,SIRI,2022-09-30,Sirius XM,412000000,329000000,-83000000,10159000000,-3616000000,10059000000,39000000,107000000,614000000,1032000000,2751000000,0,20.482456140350877,,,,-0.06830752212389382,1.909328035236378,-6.8719512195122086,2022,2022
2253000000,2022,4.353867531264477,3.064958828911246,,0,0,-8.461981729059932,-1.3151926332644202,9.057996252715615,-3.8820700625067337,1.8253424657534247,1.4863013698630136,1.8253424657534247,0.18574108818011256,50,-1.8657631781621609,3.064958828911246,-3.8825615440529315,0,0,-8.461981729059932,-1.3151926332644202,-3.8212763440010704,0,0,,0,292000000,1116000000,1137000000,496000000,0.74,49.533954727030626,12.960497114957834,50.466045272969374,0.32845095428317794,-32.56351039260969,2.5735294117646967,-32.72727272727274,-0.859746060370945,-7.09508417267533,0,SIRI,2022-06-30,Sirius XM,533000000,434000000,-99000000,10248000000,-3579000000,10270000000,126000000,104000000,636000000,1133000000,2884000000,0,22.01509098979139,,,,-0.08158703548477228,2.1592455768937513,-5.654756515553252,2022,2022
2186000000,2022,6.219630709426638,-4.16483998246383,,0,1,10.988203934037344,2.5060837107366503,-0.20107184768148834,-5.675349770602113,1.1488673139158576,0.8349514563106796,1.1488673139158576,0.27323943661971833,50,2.0167983658907707,-4.16483998246383,,0,0,10.988203934037344,2.5060837107366503,10.25331236984606,1,1,,0,309000000,1107000000,1079000000,510000000,0.78,50.64043915827996,14.135407136322051,49.35956084172003,0.35681610247026535,41.095890410958916,7.163601161665056,56.00000000000001,0.446075698610386,3.49400771941243,1,SIRI,2022-03-31,Sirius XM,355000000,258000000,-97000000,10228000000,-3587000000,10163000000,76000000,103000000,659000000,1056000000,2821000000,0,23.33028362305581,,,,-0.08614441037078341,2.629677142482592,16.204724409448794,2022,2022
2281000000,2021,4.202832343535867,3.7761601455869043,,0,0,43.80272892099892,-7.74722865910941,-41.78038970511618,-8.85720677550821,1.9655172413793103,1.5141065830721003,1.9655172413793103,0.22966507177033493,50,,3.7761601455869043,,0,0,43.80272892099892,-7.74722865910941,-5.8415845116866585,0,1,,0,319000000,1153000000,1128000000,475000000,0.8,50.5480052608505,13.985094256904867,49.4519947391495,0.35072336694432266,-147.1196454948301,3.315412186379918,-150.0,-0.43417838464971936,44.912458350098106,1,SIRI,2021-12-31,Sirius XM,627000000,483000000,-144000000,9243000000,-2625000000,10274000000,191000000,102000000,615000000,1180000000,2980000000,0,20.82419991231916,,,,-0.12152380952380953,3.579904376576353,-46.262468666263224,2021,2021
2198000000,2021,,1.806391848077804,,0,0,,-1.905644147422752,,-13.796132947274145,1.2915451895043732,1.0583090379008746,1.2915451895043732,0.18058690744920994,50,,1.806391848077804,,0,0,,-1.905644147422752,-20.040637177255608,0,0,,0,343000000,1130000000,1068000000,628000000,0.8,51.41037306642402,15.605095541401273,48.58962693357598,0.3639672429481347,,,,,,0,SIRI,2021-09-30,Sirius XM,443000000,363000000,-80000000,9245000000,-2555000000,10094000000,164000000,111000000,698000000,1036000000,2832000000,4000000,28.57142857142857,,,,-0.13424657534246576,6.439084505104282,0.0,2021,2021
2159000000,2021,,4.907677356656959,,0,0,,18.134993029832856,,,1.4688221709006928,1.2702078521939955,1.4688221709006928,0.13522012578616352,50,,4.907677356656959,,0,0,,18.134993029832856,-17.185615667865378,0,0,,0,433000000,1088000000,1071000000,658000000,1.1,50.39370078740157,20.055581287633164,49.60629921259843,0.5094951366373321,,,,,,0,SIRI,2021-06-30,Sirius XM,636000000,550000000,-86000000,10272000000,-2515000000,11201000000,1124000000,103000000,807000000,2129000000,3937000000,5000000,30.47707271885132,,,,-0.17216699801192842,,0.0,2021,2021
2058000000,2021,,-5.984467793513016,,0,0,,35.32060869769823,,,1.3333333333333333,0.9771689497716894,1.3333333333333333,0.2671232876712329,50,,-5.984467793513016,,0,0,,35.32060869769823,,0,0,,0,219000000,1033000000,1025000000,254000000,0.5,50.194363459669574,10.641399416909621,49.80563654033042,0.24295432458697766,,,,,,0,SIRI,2021-03-31,Sirius XM,292000000,214000000,-78000000,9333000000,-2603000000,9988000000,59000000,100000000,404000000,905000000,2850000000,8000000,12.342079689018465,,,,-0.08413369189396849,,0.0,2021,2021
2189000000,2020,,,,0,0,,,,,-0.8389955686853766,-0.6617429837518464,0.8389955686853766,0.2112676056338028,50,,,,0,0,,,,0,0,,0,-677000000,1116000000,1073000000,-503000000,-1.6,50.98218364550022,-30.927364093193237,49.01781635449977,-0.7309273640931933,,,,,,0,SIRI,2020-12-31,Sirius XM,568000000,448000000,-120000000,8967000000,-2285000000,10333000000,71000000,97000000,-368000000,967000000,3167000000,10000000,-22.978529008679764,,,,0.2962800875273523,,0.0,2020,2020
